datetime,ta_max,ta_min,ta_mean,rh_max,rh_min,rh_mean,rs_mean,wind_speed_10m,et0_pm
2022-04-26,25.5,13.3,17.8,94,31,63,18.72,13.3,3.92
2022-04-27,25.1,12.2,17.8,91,29,62,18.91,17.9,4.09
2022-04-28,25.8,12.1,18.0,85,19,55,26.72,20.2,5.6
2022-04-29,27.3,10.5,19.1,81,12,43,28.08,15.3,6.24
2022-04-30,30.4,11.6,21.7,62,11,31,27.98,20.1,6.88
2022-05-01,30.9,13.9,22.9,50,14,29,27.83,15.1,6.99
2022-05-02,27.2,12.5,20.1,60,21,38,27.91,19.9,6.13
2022-05-03,22.3,12.8,16.9,78,28,56,16.19,17.8,3.83
2022-05-04,24.8,10.3,17.6,89,19,51,26.85,24.7,5.43
2022-05-05,28.7,11.5,20.4,81,15,43,28.19,13.8,6.5
2022-05-06,33.1,12.4,23.7,48,11,27,28.25,19.5,7.29
2022-05-07,33.9,12.6,24.3,49,10,26,28.32,13.0,7.2
2022-05-08,36.5,13.9,26.5,43,6,20,28.48,15.9,7.84
2022-05-09,38.6,15.7,28.2,35,5,17,28.66,18.7,8.36
2022-05-10,37.2,18.1,27.8,27,5,16,28.77,12.9,7.59
2022-05-11,35.2,17.2,26.9,38,10,23,26.7,18.5,7.59
2022-05-12,34.3,20.0,25.8,43,13,24,20.05,22.0,6.36
2022-05-13,36.6,16.3,26.8,60,11,34,27.13,20.7,7.22
2022-05-14,32.8,18.3,26.2,67,17,37,26.1,17.8,6.96
2022-05-15,30.5,15.3,22.9,83,24,50,27.96,13.5,6.32
2022-05-16,32.9,15.3,24.3,87,20,49,27.87,16.1,6.67
2022-05-17,35.4,16.8,26.0,59,19,38,27.6,18.0,6.79
2022-05-18,37.3,17.0,26.7,65,13,41,26.84,18.2,7.07
2022-05-19,42.2,17.3,30.5,65,3,26,29.19,17.6,7.83
2022-05-20,41.7,22.5,31.8,42,5,17,25.15,25.3,9.06
2022-05-21,38.1,21.8,29.8,61,10,32,24.43,17.7,7.3
2022-05-22,34.0,16.9,25.5,85,27,52,27.15,13.1,6.28
2022-05-23,35.3,20.8,27.1,57,19,40,24.58,14.4,6.09
2022-05-24,29.8,16.2,22.5,89,28,58,27.27,18.4,5.95
2022-05-25,30.8,13.3,21.7,81,21,47,28.01,10.4,6.18
2022-05-26,36.2,16.2,26.3,60,12,33,28.04,17.6,7.38
2022-05-27,37.3,18.1,27.9,45,10,28,22.01,23.4,6.44
2022-05-28,34.7,18.7,26.9,69,18,38,25.07,15.0,6.6
2022-05-29,27.7,16.1,22.2,83,37,55,25.67,17.9,5.76
2022-05-30,30.1,14.0,22.4,83,17,46,28.8,13.2,6.52
2022-05-31,33.6,15.4,24.1,79,17,46,29.11,18.3,6.95
2022-06-01,31.9,15.5,24.0,68,22,44,28.63,15.7,6.59
2022-06-02,29.2,18.2,22.6,74,29,54,19.97,16.1,4.76
2022-06-03,29.1,17.5,22.5,74,25,51,23.86,14.7,5.37
2022-06-04,29.4,17.0,22.3,80,29,56,24.21,19.3,5.45
2022-06-05,32.5,15.3,24.0,87,25,52,28.94,16.1,6.66
2022-06-06,35.6,17.4,26.7,78,19,44,27.35,16.2,6.75
2022-06-07,35.7,19.5,27.1,72,21,45,28.84,16.6,7.04
2022-06-08,36.4,19.2,27.5,74,14,42,28.65,20.9,7.32
2022-06-09,38.1,19.3,28.7,59,16,37,28.33,17.1,7.52
2022-06-10,39.2,20.8,29.8,67,21,41,25.87,12.9,6.71
2022-06-11,44.8,20.8,32.2,76,5,33,23.4,25.4,7.26
2022-06-12,42.9,25.8,34.7,28,5,16,22.67,22.5,8.96
2022-06-13,40.6,29.7,33.8,31,9,19,21.4,22.1,8.34
2022-06-14,39.7,21.8,31.2,73,9,34,18.81,19.5,6.37
2022-06-15,35.5,24.3,29.2,55,23,37,22.96,16.8,6.55
2022-06-16,33.5,18.8,26.6,85,34,54,28.65,15.1,6.89
2022-06-17,40.0,19.8,28.7,80,16,48,27.13,16.1,6.88
2022-06-18,40.3,18.9,28.9,82,11,45,26.37,14.1,6.76
2022-06-19,37.8,20.9,29.1,59,16,36,26.46,15.5,6.91
2022-06-20,35.8,18.8,26.2,71,23,47,26.51,11.4,6.12
2022-06-21,30.9,19.2,25.0,72,33,51,27.17,16.8,6.34
2022-06-22,30.4,16.3,22.9,72,25,48,28.5,13.0,6.23
2022-06-23,30.4,15.5,22.9,74,24,46,28.7,13.3,6.28
2022-06-24,30.4,15.9,23.1,77,26,50,28.72,18.4,6.36
2022-06-25,30.6,16.3,23.0,86,29,56,26.74,17.7,6.01
2022-06-26,29.9,16.0,22.4,81,30,55,27.55,16.9,6.15
2022-06-27,29.5,14.1,21.3,73,29,51,28.58,17.1,6.21
2022-06-28,31.9,14.5,23.0,76,24,48,28.56,15.0,6.34
2022-06-29,31.6,16.3,23.6,75,24,48,28.38,17.3,6.42
2022-06-30,30.7,15.8,22.9,88,27,54,27.36,16.6,6.17
2022-07-01,32.1,15.4,23.9,81,28,49,28.51,14.9,6.56
2022-07-02,33.0,16.7,24.7,82,27,52,27.51,16.3,6.39
2022-07-03,33.5,16.9,25.4,83,28,51,27.0,11.0,6.2
2022-07-04,36.8,19.4,28.1,68,23,44,25.85,14.5,6.49
2022-07-05,35.8,20.3,28.0,69,27,45,26.22,11.6,6.56
2022-07-06,40.3,20.6,30.3,67,11,37,26.64,13.7,7.03
2022-07-07,43.9,21.9,33.3,54,7,28,26.04,17.0,7.7
2022-07-08,44.7,23.8,35.0,35,6,18,26.66,22.0,8.63
2022-07-09,44.4,25.1,36.1,22,5,12,25.64,18.4,8.7
2022-07-10,44.2,24.7,35.3,17,3,9,28.88,17.5,9.42
2022-07-11,43.5,24.6,34.7,27,5,11,24.49,17.1,8.15
2022-07-12,43.5,22.8,33.4,45,7,23,24.29,26.4,8.42
2022-07-13,44.7,22.3,33.9,57,6,28,23.1,21.0,7.04
2022-07-14,44.2,24.0,34.1,61,6,27,25.39,29.1,8.34
2022-07-15,42.3,24.1,33.6,46,8,25,25.04,15.5,7.5
2022-07-16,42.0,23.4,32.8,69,9,37,24.18,16.1,7.37
2022-07-17,42.1,23.7,32.8,63,10,35,23.17,18.2,7.02
2022-07-18,38.7,22.4,30.9,75,20,44,24.33,14.0,6.3
2022-07-19,41.3,25.2,32.8,60,13,34,23.86,16.4,7.03
2022-07-20,39.5,26.0,32.8,34,14,24,20.08,29.6,6.97
2022-07-21,42.6,24.0,33.4,33,8,21,23.07,22.7,7.59
2022-07-22,43.9,27.8,36.5,32,5,14,24.71,20.5,9.78
2022-07-23,42.5,24.7,34.5,28,8,16,18.75,17.3,6.68
2022-07-24,44.5,26.1,34.9,27,8,18,20.69,30.1,7.26
2022-07-25,44.8,29.3,36.7,26,9,16,25.68,26.3,9.01
2022-07-26,42.2,25.7,34.4,31,10,18,27.09,22.7,8.92
2022-07-27,38.9,23.5,31.2,37,8,18,27.27,16.7,8.01
2022-07-28,35.6,20.1,28.2,73,20,42,26.62,13.3,6.77
2022-07-29,37.9,20.8,29.0,66,21,42,26.87,13.5,7.04
2022-07-30,45.0,21.7,33.3,52,5,27,23.35,21.1,7.66
2022-07-31,44.6,24.2,35.7,30,4,16,18.91,23.5,7.55
2022-08-01,44.5,25.2,36.1,26,6,14,20.07,16.9,6.81
2022-08-02,44.8,28.5,36.9,23,6,13,19.31,20.4,7.26
2022-08-03,41.7,26.4,33.6,38,10,23,25.41,19.1,7.94
2022-08-04,41.4,24.0,32.2,52,10,30,25.97,18.1,7.2
2022-08-05,41.2,21.4,31.8,57,8,29,27.1,13.9,7.53
2022-08-06,41.0,21.9,32.0,59,9,31,26.43,16.6,7.65
2022-08-07,37.2,21.1,29.1,70,13,39,26.89,16.0,7.12
2022-08-08,36.1,20.6,27.9,68,18,43,26.59,16.2,6.75
2022-08-09,34.4,19.0,26.5,78,22,48,26.31,13.9,6.4
2022-08-10,34.9,19.4,27.2,71,24,44,26.04,15.1,6.5
2022-08-11,39.0,19.9,29.2,60,18,37,24.56,14.3,6.73
2022-08-12,44.7,23.2,33.5,49,7,25,23.09,17.9,7.16
2022-08-13,41.6,23.0,31.9,59,13,38,22.02,20.5,6.72
2022-08-14,36.0,22.6,29.5,70,29,45,25.55,15.1,6.84
2022-08-15,34.7,21.1,27.5,66,23,41,25.01,15.2,6.32
2022-08-16,32.6,19.2,25.7,75,23,47,25.61,15.5,6.11
2022-08-17,32.1,16.7,24.2,87,25,53,26.05,16.9,6.0
2022-08-18,37.0,16.7,27.1,87,15,45,26.16,10.8,6.25
2022-08-19,42.5,19.4,31.5,41,8,23,22.87,14.8,7.02
2022-08-20,43.0,25.2,34.1,34,9,20,23.41,18.1,7.48
2022-08-21,44.4,26.5,35.6,29,9,17,22.0,20.8,7.53
2022-08-22,42.4,25.7,33.4,31,8,18,25.61,19.4,7.53
2022-08-23,39.1,21.9,30.8,62,15,34,21.67,12.6,6.14
2022-08-24,36.0,21.5,28.8,77,26,47,21.23,13.0,5.57
2022-08-25,37.4,19.8,28.8,80,23,47,24.07,12.6,5.82
2022-08-26,36.7,20.5,28.8,80,27,48,25.04,12.3,6.25
2022-08-27,32.4,19.0,25.8,85,35,56,23.72,12.7,5.52
2022-08-28,35.2,18.9,26.8,81,29,51,22.22,14.2,5.5
2022-08-29,40.2,17.7,28.6,85,14,45,21.96,19.4,6.17
2022-08-30,31.6,23.9,27.9,62,31,43,12.17,12.6,3.81
2022-08-31,39.1,21.1,30.0,65,17,39,20.77,14.0,5.68
2022-09-01,39.2,22.8,30.5,64,14,40,20.11,16.0,6.07
2022-09-02,36.2,21.7,28.7,56,25,39,19.63,10.2,5.17
2022-09-03,32.6,20.6,26.8,72,27,46,23.29,15.7,5.82
2022-09-04,33.7,18.6,25.7,75,24,48,24.06,15.3,5.79
2022-09-05,34.7,19.3,26.3,67,20,43,23.37,15.2,5.93
2022-09-06,31.2,19.5,25.5,66,27,44,18.8,13.3,4.75
2022-09-07,32.8,17.5,25.3,84,24,50,23.46,14.8,5.7
2022-09-08,35.0,19.8,26.8,62,20,41,23.43,14.0,5.65
2022-09-09,36.7,19.4,28.2,61,18,37,20.49,10.5,5.21
2022-09-10,38.8,20.1,28.7,57,15,34,18.01,18.3,5.41
2022-09-11,41.3,25.9,32.6,37,10,23,17.96,21.3,7.36
2022-09-12,34.5,19.5,27.3,77,26,41,19.4,14.2,5.62
2022-09-13,30.2,20.6,25.1,71,40,54,21.14,11.7,4.89
2022-09-14,29.5,18.9,23.5,78,25,53,19.99,12.9,4.62
2022-09-15,30.2,19.0,23.6,80,32,57,18.91,18.5,4.6
2022-09-16,30.3,17.1,23.3,94,32,61,18.87,18.4,4.48
2022-09-17,30.1,17.0,23.2,94,36,61,17.27,12.1,3.78
2022-09-18,30.2,18.0,24.1,85,38,60,19.34,13.0,4.5
2022-09-19,29.9,20.4,24.4,78,35,58,14.62,12.8,3.8
2022-09-20,30.1,19.3,23.3,87,39,66,16.27,11.5,3.59
2022-09-21,32.0,16.7,23.9,94,25,57,21.87,13.4,5.24
2022-09-22,31.1,18.8,24.7,89,29,58,21.36,12.4,4.79
2022-09-23,31.6,17.6,24.4,77,29,54,21.82,12.7,4.86
2022-09-24,30.6,18.7,24.5,85,31,57,18.32,12.8,4.37
2022-09-25,21.5,17.2,19.6,99,75,93,6.72,12.5,1.3
2022-09-26,22.6,16.1,19.0,99,62,80,11.28,8.7,2.27
2022-09-27,25.9,14.5,20.1,87,49,67,20.38,12.0,4.03
2022-09-28,25.6,12.2,18.6,93,37,62,21.56,9.1,4.17
2022-09-29,24.9,13.5,18.3,96,37,68,20.7,12.2,4.0
2022-09-30,24.4,11.4,18.0,92,39,65,19.67,14.4,3.97
2022-10-01,28.7,10.1,19.5,84,24,51,19.18,15.7,4.49
2022-10-02,33.3,16.4,25.1,53,13,30,19.4,19.0,6.53
2022-10-03,33.9,15.3,24.5,47,11,27,21.0,13.7,5.68
2022-10-04,32.7,16.8,24.2,40,12,27,20.8,11.6,5.31
2022-10-05,31.0,15.9,23.2,59,18,34,19.26,10.5,4.73
2022-10-06,34.2,15.0,24.0,52,16,34,20.17,11.9,5.19
2022-10-07,36.5,15.4,26.0,52,13,32,18.55,14.0,5.02
2022-10-08,35.5,20.5,27.5,48,14,32,15.76,15.2,5.05
2022-10-09,31.5,17.7,23.6,76,25,49,16.34,13.4,4.14
2022-10-10,27.3,16.5,21.5,94,44,66,17.2,12.1,3.73
2022-10-11,25.5,14.9,19.3,97,44,75,14.18,17.3,2.91
2022-10-12,20.0,12.9,15.9,100,53,87,9.85,11.5,1.79
2022-10-13,23.5,11.3,16.8,99,53,80,18.91,9.5,3.33
2022-10-14,29.4,10.4,19.7,89,30,60,18.77,15.8,4.11
2022-10-15,31.7,14.6,22.5,74,25,49,16.12,15.1,3.96
2022-10-16,26.7,18.0,22.1,65,32,46,7.82,21.6,3.08
2022-10-17,34.0,17.5,25.2,61,17,37,17.71,20.4,5.26
2022-10-18,34.8,17.6,26.6,56,15,32,16.56,22.4,5.58
2022-10-19,34.2,17.1,23.7,61,16,40,17.25,17.3,4.4
2022-10-20,32.6,14.7,24.1,61,19,38,17.88,13.1,4.52
2022-10-21,33.1,14.7,24.5,54,14,33,18.09,11.9,4.37
2022-10-22,35.7,16.4,25.2,49,9,29,17.28,17.7,5.32
2022-10-23,33.3,15.0,23.7,51,9,28,17.68,18.3,4.84
2022-10-24,34.3,16.0,25.2,46,9,20,17.33,16.0,5.11
2022-10-25,34.9,19.7,27.4,25,10,16,13.62,16.6,5.67
2022-10-26,34.4,18.2,26.3,30,9,18,15.89,16.0,5.54
2022-10-27,34.7,18.1,25.8,29,7,17,17.61,18.4,5.88
2022-10-28,33.3,13.9,23.7,29,9,18,17.38,14.7,5.09
2022-10-29,33.5,16.2,24.5,26,9,17,14.01,11.2,4.87
2022-10-30,33.0,17.3,24.9,24,9,17,14.86,12.9,4.55
2022-10-31,32.1,12.7,22.8,33,10,20,16.88,11.7,4.64
2022-11-01,31.2,16.4,22.9,38,12,25,8.69,16.7,3.72
2022-11-02,30.6,18.3,24.3,46,16,28,15.99,16.6,4.77
2022-11-03,28.7,13.8,21.3,54,22,37,15.74,12.1,3.89
2022-11-04,28.6,14.0,20.9,64,22,39,15.85,10.7,3.73
2022-11-05,28.4,12.5,20.4,58,23,39,15.93,8.7,3.62
2022-11-06,29.0,13.7,21.1,57,22,40,15.94,11.1,3.76
2022-11-07,30.1,12.9,21.1,57,15,35,15.86,15.1,4.07
2022-11-08,28.5,12.1,20.5,45,14,29,12.99,12.0,3.71
2022-11-09,26.9,12.2,19.5,60,21,39,14.08,10.1,3.42
2022-11-10,26.7,10.0,17.7,65,20,42,15.58,9.5,3.44
2022-11-11,28.0,10.9,18.7,51,17,35,15.56,12.5,3.84
2022-11-12,30.4,12.2,22.0,56,11,23,14.1,18.5,4.99
2022-11-13,29.2,12.9,20.8,39,13,24,14.21,10.3,3.75
2022-11-14,29.3,10.8,19.5,41,13,26,14.49,9.7,3.83
2022-11-15,28.8,12.1,19.5,39,14,26,13.62,9.9,3.58
2022-11-16,26.6,10.3,18.6,43,14,27,12.43,10.8,3.22
2022-11-17,25.9,11.1,17.5,41,18,30,14.78,9.1,3.33
2022-11-18,23.5,11.9,16.4,91,39,63,11.1,16.3,2.54
2022-11-19,20.5,11.0,15.1,86,21,57,14.35,18.0,3.2
2022-11-20,22.2,8.0,14.6,76,24,49,14.36,14.0,3.25
2022-11-21,25.9,9.6,16.7,65,19,38,14.27,11.3,3.1
2022-11-22,25.1,9.4,16.4,88,23,50,14.04,13.2,3.3
2022-11-23,25.2,8.8,16.3,69,23,42,14.08,9.7,3.14
2022-11-24,27.5,9.4,17.8,56,20,37,13.19,9.8,3.22
2022-11-25,27.7,11.1,18.4,58,17,39,13.83,11.1,3.42
2022-11-26,29.1,9.4,18.1,53,14,32,14.04,11.6,3.4
2022-11-27,28.6,8.4,17.8,47,13,29,14.08,11.9,3.5
2022-11-28,26.1,9.0,16.5,47,19,33,14.01,13.7,3.57
2022-11-29,25.2,6.1,14.8,46,12,26,14.22,9.9,3.23
2022-11-30,23.7,7.1,14.4,49,11,23,13.7,10.2,3.16
2022-12-01,19.3,7.6,12.0,99,33,75,9.95,14.6,1.84
2022-12-02,17.8,10.8,13.3,99,61,85,11.17,10.3,1.74
2022-12-03,19.2,9.8,13.8,97,51,81,12.56,10.9,2.06
2022-12-04,20.8,10.6,14.7,96,46,71,12.73,15.1,2.44
2022-12-05,22.4,11.6,16.0,96,29,60,8.31,20.1,2.58
2022-12-06,20.2,10.9,14.3,98,52,80,11.32,9.7,1.98
2022-12-07,21.9,10.3,15.0,88,45,66,11.34,8.1,2.11
2022-12-08,18.9,12.9,15.1,99,36,75,4.28,10.4,1.1
2022-12-09,17.6,10.8,14.4,99,80,91,7.44,18.7,1.23
2022-12-10,20.1,10.3,14.6,94,55,78,12.3,9.5,2.02
2022-12-11,22.6,11.2,15.5,89,52,72,7.19,8.6,1.47
2022-12-12,23.1,11.9,16.7,93,56,77,12.55,8.3,2.18
2022-12-13,26.0,10.9,18.1,97,40,68,11.65,9.4,2.36
2022-12-14,25.4,13.2,17.7,98,41,69,10.65,16.9,2.18
2022-12-15,18.0,10.6,13.6,96,59,81,8.62,27.1,1.58
2022-12-16,18.5,10.9,13.7,95,52,79,11.42,11.9,1.92
2022-12-17,19.4,8.6,13.1,97,53,82,12.76,10.8,2.04
2022-12-18,22.5,7.2,13.9,92,39,71,12.88,10.1,2.25
2022-12-19,23.1,7.7,14.0,85,32,62,12.87,8.7,2.36
2022-12-20,21.8,7.6,13.7,86,34,64,12.51,7.5,2.2
2022-12-21,21.7,6.6,12.9,87,38,66,12.84,9.4,2.3
2022-12-22,22.7,6.9,13.4,87,39,65,12.77,8.7,2.3
2022-12-23,23.5,8.2,14.5,82,29,58,12.8,10.0,2.5
2022-12-24,23.9,6.9,14.4,80,25,55,12.94,7.9,2.43
2022-12-25,23.6,6.8,14.6,70,23,45,12.54,15.2,2.97
2022-12-26,24.3,9.1,15.0,51,12,36,12.83,17.3,3.44
2022-12-27,23.2,8.8,15.2,49,18,28,13.05,18.3,3.43
2022-12-28,22.4,8.3,14.6,62,21,42,13.1,11.2,2.76
2022-12-29,22.7,6.0,13.0,61,17,41,13.41,12.6,2.59
2022-12-30,24.1,5.8,13.3,52,14,36,13.19,11.6,2.72
2022-12-31,22.5,8.8,14.6,50,23,36,8.91,9.7,2.25
2023-01-01,22.1,7.1,13.9,57,23,41,13.38,11.4,2.83
2023-01-02,22.1,6.5,13.2,61,23,44,13.23,9.3,2.63
2023-01-03,22.1,5.6,13.2,64,24,47,13.19,10.3,2.67
2023-01-04,22.1,5.8,12.4,67,24,50,12.9,8.5,2.38
2023-01-05,21.5,4.5,12.5,65,27,44,13.54,11.4,2.58
2023-01-06,21.1,6.0,12.4,77,23,53,13.7,10.1,2.55
2023-01-07,21.0,5.0,12.2,79,21,48,13.71,9.2,2.57
2023-01-08,21.3,4.3,12.3,72,19,45,13.79,8.9,2.61
2023-01-09,21.6,4.8,12.6,65,26,43,13.68,10.6,2.89
2023-01-10,23.3,5.3,13.0,69,27,48,13.88,10.0,2.75
2023-01-11,18.0,8.3,12.5,90,51,65,9.09,8.7,1.66
2023-01-12,19.0,6.3,12.8,97,39,69,13.31,12.1,2.41
2023-01-13,21.7,4.4,12.7,90,27,56,14.06,10.8,2.7
2023-01-14,22.7,4.2,12.6,73,22,50,14.3,10.6,2.72
2023-01-15,23.2,4.9,13.0,73,17,46,14.44,10.1,2.79
2023-01-16,19.5,6.2,11.5,80,40,60,14.36,10.6,2.49
2023-01-17,17.3,7.1,11.1,92,44,70,14.05,9.5,2.21
2023-01-18,16.4,8.5,12.0,84,45,64,7.98,16.5,1.64
2023-01-19,17.0,6.5,11.0,94,27,62,14.95,15.9,2.67
2023-01-20,17.9,2.2,9.7,75,25,51,14.98,10.6,2.77
2023-01-21,18.9,2.8,10.4,81,33,53,14.73,12.0,2.68
2023-01-22,18.9,5.8,11.8,97,36,67,14.49,12.9,2.58
2023-01-23,17.7,4.0,10.1,89,36,63,14.47,10.4,2.45
2023-01-24,16.1,2.0,8.6,87,17,55,15.61,13.5,2.71
2023-01-25,14.9,-0.0,7.5,81,30,53,14.73,14.5,2.45
2023-01-26,15.4,-0.4,7.3,83,21,51,15.75,10.5,2.57
2023-01-27,12.6,3.6,7.7,96,43,66,8.09,12.7,1.41
2023-01-28,14.4,0.7,7.6,100,34,74,14.86,11.6,2.24
2023-01-29,14.5,1.1,7.0,91,41,66,15.62,10.1,2.28
2023-01-30,16.2,0.2,7.7,87,24,55,14.03,15.9,2.32
2023-01-31,17.8,4.4,10.7,77,16,44,11.78,14.6,2.71
2023-02-01,16.1,2.2,8.7,77,26,48,14.66,11.3,2.59
2023-02-02,17.0,0.9,8.9,79,21,45,16.43,14.9,2.98
2023-02-03,18.0,0.2,9.1,56,18,36,16.56,13.7,3.22
2023-02-04,18.7,1.4,10.0,50,16,31,16.59,9.2,3.16
2023-02-05,19.1,1.4,10.2,57,20,38,16.23,13.4,3.2
2023-02-06,19.6,2.5,11.3,57,19,37,14.67,12.4,3.14
2023-02-07,17.2,3.7,10.3,83,30,56,15.11,15.8,2.63
2023-02-08,18.3,2.3,10.2,85,31,58,16.87,10.9,2.92
2023-02-09,20.4,5.8,12.7,82,22,49,16.36,18.5,3.56
2023-02-10,19.7,9.3,13.3,49,18,33,8.2,23.1,2.79
2023-02-11,23.5,9.0,15.7,52,19,35,14.76,18.2,3.68
2023-02-12,23.5,9.0,15.9,64,18,34,17.23,17.7,4.29
2023-02-13,25.6,9.5,16.8,50,15,28,13.72,21.8,4.04
2023-02-14,18.0,11.4,14.5,78,41,56,8.31,10.7,1.98
2023-02-15,14.0,7.5,10.7,100,53,77,8.48,17.3,1.34
2023-02-16,15.0,6.5,10.4,99,61,86,8.87,16.2,1.52
2023-02-17,17.1,11.1,14.2,88,38,57,8.45,22.2,2.43
2023-02-18,22.0,9.2,16.2,59,24,38,17.25,15.8,4.18
2023-02-19,24.3,11.4,17.8,46,18,33,17.42,19.2,5.25
2023-02-20,25.1,14.3,19.1,47,20,34,15.45,19.5,4.96
2023-02-21,27.6,10.3,18.7,60,16,36,16.83,14.4,4.19
2023-02-22,25.1,10.2,17.2,95,21,58,17.88,12.6,3.76
2023-02-23,23.1,8.9,15.2,99,32,69,16.57,12.6,3.11
2023-02-24,12.7,8.2,10.2,99,63,89,6.78,11.5,1.08
2023-02-25,15.9,6.0,9.9,98,35,73,17.17,16.6,2.66
2023-02-26,13.3,6.6,10.4,99,61,84,5.31,17.1,0.94
2023-02-27,17.2,9.0,12.1,99,48,78,16.89,18.9,2.67
2023-02-28,19.0,6.9,12.4,94,45,75,15.02,13.2,2.5
2023-03-01,18.1,9.6,13.2,100,48,80,16.57,12.2,2.73
2023-03-02,19.8,7.6,13.1,99,47,79,16.78,10.5,2.81
2023-03-03,19.4,11.4,14.9,99,49,79,15.15,10.8,2.58
2023-03-04,21.1,7.2,14.1,94,51,75,19.28,9.8,3.27
2023-03-05,23.1,10.4,15.5,95,41,74,20.08,9.2,3.56
2023-03-06,23.1,7.1,14.9,93,35,65,20.51,9.0,3.69
2023-03-07,24.7,8.5,16.0,90,34,64,20.23,11.6,3.93
2023-03-08,25.6,9.9,17.0,90,39,67,20.4,10.3,3.87
2023-03-09,25.2,10.3,17.6,93,42,69,19.61,11.8,3.86
2023-03-10,29.1,10.6,19.2,94,21,59,21.1,12.5,4.63
2023-03-11,32.0,11.2,20.8,72,11,42,21.7,12.7,4.99
2023-03-12,32.5,10.2,21.1,50,9,30,22.15,15.9,5.56
2023-03-13,30.3,12.5,20.9,51,8,28,21.6,11.5,5.26
2023-03-14,28.7,10.6,19.3,74,16,44,22.04,14.0,5.12
2023-03-15,32.7,11.1,21.3,56,10,34,21.46,13.7,5.25
2023-03-16,30.5,12.2,20.5,51,19,35,22.28,16.1,5.26
2023-03-17,23.8,12.1,17.4,86,27,52,17.02,15.0,3.63
2023-03-18,20.3,12.1,15.4,90,37,66,14.41,14.5,2.92
2023-03-19,22.2,8.7,14.8,98,24,59,22.51,12.7,4.34
2023-03-20,24.9,6.4,16.1,55,14,32,23.39,13.5,5.01
2023-03-21,26.7,9.4,18.9,66,17,37,23.12,15.3,5.47
2023-03-22,29.3,9.5,19.4,61,14,35,22.63,17.3,5.45
2023-03-23,30.6,11.1,20.5,54,12,30,23.45,22.5,6.03
2023-03-24,30.5,9.2,20.3,54,10,29,23.85,12.3,5.57
2023-03-25,32.2,11.5,21.6,56,11,28,23.63,13.8,5.84
2023-03-26,33.0,13.6,23.0,50,11,29,22.65,14.7,5.87
2023-03-27,33.3,13.8,23.7,51,10,29,23.11,18.2,5.82
2023-03-28,34.0,14.4,24.3,44,11,26,23.22,10.6,5.65
2023-03-29,35.1,14.7,24.8,38,7,22,22.7,21.9,6.24
2023-03-30,33.8,14.0,24.4,40,7,22,24.48,21.7,6.48
2023-03-31,31.9,14.4,23.4,50,8,23,24.92,15.5,6.36
2023-04-01,30.5,12.8,21.8,62,11,32,24.98,14.5,6.23
2023-04-02,29.2,13.0,20.9,79,13,46,24.81,18.1,5.84
2023-04-03,28.8,12.7,20.1,89,10,51,24.86,15.8,5.43
2023-04-04,21.6,10.4,14.6,98,28,61,21.48,16.4,3.98
2023-04-05,16.4,6.6,11.6,99,56,78,13.82,19.6,2.38
2023-04-06,24.8,9.5,16.4,90,33,65,24.53,9.2,4.5
2023-04-07,28.2,10.2,18.6,82,23,53,24.59,14.5,5.02
2023-04-08,27.1,12.7,18.8,85,21,55,19.4,16.6,4.13
2023-04-09,29.4,10.1,19.2,81,14,47,23.37,17.7,5.12
2023-04-10,30.3,9.9,20.7,75,11,38,24.74,14.3,5.74
2023-04-11,32.6,12.6,22.3,60,10,33,25.13,16.7,5.96
2023-04-12,31.1,12.8,21.7,55,11,33,26.27,14.6,6.04
2023-04-13,27.0,10.6,18.8,93,17,51,26.38,18.6,5.43
2023-04-14,28.9,9.9,19.8,96,12,51,26.31,16.0,5.79
2023-04-15,32.5,13.2,22.6,61,9,34,26.91,18.3,6.74
2023-04-16,34.3,13.2,24.4,60,10,27,26.76,13.7,6.77
2023-04-17,35.4,15.6,25.5,40,9,24,24.1,14.8,6.49
2023-04-18,33.4,15.0,23.4,58,15,37,22.8,16.6,5.74
2023-04-19,24.1,15.5,18.8,92,44,73,18.39,12.1,3.51
2023-04-20,25.0,13.9,18.7,98,34,70,21.25,12.1,4.15
2023-04-21,25.7,12.9,19.1,92,30,58,23.44,15.7,4.83
2023-04-22,26.8,11.5,19.2,91,27,54,26.22,12.5,5.25
2023-04-23,30.7,12.1,21.7,86,23,52,25.97,16.3,5.8
2023-04-24,35.2,14.7,24.4,76,12,40,26.34,13.3,6.29
2023-04-25,37.8,14.8,26.6,52,8,27,24.31,29.4,7.15
2023-04-26,38.6,17.8,28.1,39,8,24,25.3,33.2,7.67
2023-04-27,39.8,18.7,29.1,46,8,25,23.4,18.0,6.87
2023-04-28,36.6,19.4,27.9,43,14,29,22.32,19.4,6.6
2023-04-29,33.8,17.5,25.8,62,17,35,26.79,12.1,6.73
2023-04-30,31.9,18.8,24.9,54,17,36,25.05,20.2,6.33
2023-05-01,32.4,15.2,24.2,82,12,41,27.33,12.8,6.5
2023-05-02,39.6,16.4,26.7,44,8,27,26.89,22.5,7.43
2023-05-03,33.7,18.7,25.8,54,13,34,24.77,14.4,6.77
2023-05-04,31.2,16.7,23.8,63,20,39,25.03,18.4,6.23
2023-05-05,29.7,15.8,22.3,80,24,52,26.19,17.6,5.84
2023-05-06,28.1,14.5,21.0,85,22,52,25.77,22.8,5.69
